time,open,high,low,close,volume,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,taker_buy_vol,taker_sell_vol,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,n_trades,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short
2023-02-26 12:00:00+00:00,1603.9,1614.96,1595.02,1605.09,47306.3226,,,,,,,,,,,,,,,,0,1,0,0
2023-02-26 16:00:00+00:00,1605.09,1636.0,1598.54,1633.11,68158.4265,,,,,,,,,,,,,,,,0,1,0,0
2023-02-26 20:00:00+00:00,1633.12,1651.26,1622.17,1641.36,94781.5255,,,,,,,,,,,,,,,,0,1,0,0
2023-02-27 00:00:00+00:00,1641.37,1650.91,1632.06,1640.67,53773.9233,,,,,,,,,,,,,,,,1,0,0,0
2023-02-27 04:00:00+00:00,1640.68,1641.08,1631.15,1636.33,42094.2049,,,,,,,,,,,,,,,,1,0,0,0
2023-02-27 08:00:00+00:00,1636.32,1643.57,1632.13,1641.23,44713.7861,,,,,,,,,,,,,,,,0,1,0,0
2023-02-27 12:00:00+00:00,1641.24,1665.22,1635.89,1644.26,128296.5284,,,,,,,,,,,,,,,,0,1,0,0
2023-02-27 16:00:00+00:00,1644.27,1646.65,1615.16,1622.12,103806.5865,,,,,,,,,,,,,,,,1,0,0,0
2023-02-27 20:00:00+00:00,1622.12,1636.44,1608.0,1633.45,59176.3837,,,,,,,,,,,,,,,,0,1,0,0
2023-02-28 00:00:00+00:00,1633.45,1636.23,1626.79,1632.89,45361.046,,,,,,,,,,,,,,,,1,0,0,0
2023-02-28 04:00:00+00:00,1632.89,1632.96,1617.87,1619.24,41219.2892,,,,,,,,,,,,,,,,1,0,0,0
2023-02-28 08:00:00+00:00,1619.23,1631.87,1616.34,1629.53,46295.2908,,,,,,,,,,,,,,,,0,1,0,0
2023-02-28 12:00:00+00:00,1629.52,1647.52,1628.81,1641.3,85830.8307,,,,,,,,,,,,,,,,0,1,0,0
2023-02-28 16:00:00+00:00,1641.29,1646.38,1622.46,1628.01,65272.7667,,,,,,,,,,,,,,,,1,0,0,0
2023-02-28 20:00:00+00:00,1628.01,1633.35,1596.66,1605.23,109543.9413,,,,,,,,,,,,,,,,1,0,0,0
2023-03-01 00:00:00+00:00,1605.24,1640.72,1595.0,1638.38,97924.756,,,,,,,,,,,,,,,,0,1,0,0
2023-03-01 04:00:00+00:00,1638.39,1661.56,1635.62,1650.91,86020.33,,,,,,,,,,,,,,,,0,1,0,0
2023-03-01 08:00:00+00:00,1650.91,1669.72,1649.0,1656.33,55572.7014,,,,,,,,,,,,,,,,0,1,0,0
2023-03-01 12:00:00+00:00,1656.33,1669.65,1646.06,1657.47,92830.6415,,,,,,,,,,,,,,,,0,1,0,0
2023-03-01 16:00:00+00:00,1657.46,1660.34,1631.03,1634.79,68263.4578,,,,,,,,,,,,,,,,1,0,0,0
2023-03-01 20:00:00+00:00,1634.79,1666.19,1631.44,1665.22,73844.9368,,,,,,,,,,,,,,,,0,1,0,0
2023-03-02 00:00:00+00:00,1665.23,1677.86,1644.12,1647.94,72136.6238,,,,,,,,,,,,,,,,1,0,0,0
2023-03-02 04:00:00+00:00,1647.95,1651.47,1639.08,1644.22,45754.0072,,,,,,,,,,,,,,,,1,0,0,0
2023-03-02 08:00:00+00:00,1644.21,1648.69,1637.57,1644.49,57593.9354,,,,,,,,,,,,,,,,0,1,0,0
2023-03-02 12:00:00+00:00,1644.49,1645.26,1619.18,1628.31,108333.6961,,,,,,,,,,,,,,,,1,0,0,0
2023-03-02 16:00:00+00:00,1628.31,1652.48,1621.45,1648.48,78007.6497,,,,,,,,,,,,,,,,0,1,0,0
2023-03-02 20:00:00+00:00,1648.47,1658.0,1640.51,1647.86,61197.896,,,,,,,,,,,,,,,,1,0,0,0
2023-03-03 00:00:00+00:00,1647.86,1649.25,1544.39,1565.44,317798.3416,,,,,,,,,,,,,,,,1,0,0,0
2023-03-03 04:00:00+00:00,1565.43,1576.52,1562.39,1568.08,83045.5363,,,,,,,,,,,,,,,,0,1,0,0
2023-03-03 08:00:00+00:00,1568.09,1574.42,1563.91,1564.57,60186.8989,,,,,,,,,,,,,,,,1,0,0,0
2023-03-03 12:00:00+00:00,1564.57,1580.87,1560.56,1566.5,116030.1474,,,,,,,,,,,,,,,,0,1,0,0
2023-03-03 16:00:00+00:00,1566.51,1574.66,1550.75,1565.39,93471.1576,,,,,,,,,,,,,,,,1,0,0,0
2023-03-03 20:00:00+00:00,1565.4,1571.29,1547.21,1569.45,72284.5158,,,,,,,,,,,,,,,,0,1,0,0
2023-03-04 00:00:00+00:00,1569.45,1577.53,1568.19,1570.84,37221.821,,,,,,,,,,,,,,,,0,1,0,0
2023-03-04 04:00:00+00:00,1570.85,1572.91,1562.71,1568.83,29596.5247,,,,,,,,,,,,,,,,1,0,0,0
2023-03-04 08:00:00+00:00,1568.83,1571.23,1566.62,1569.24,25569.6062,,,,,,,,,,,,,,,,0,1,0,0
2023-03-04 12:00:00+00:00,1569.24,1572.12,1561.64,1561.87,33605.2696,,,,,,,,,,,,,,,,1,0,0,0
2023-03-04 16:00:00+00:00,1561.88,1565.64,1557.1,1559.47,39571.3643,,,,,,,,,,,,,,,,1,0,0,0
2023-03-04 20:00:00+00:00,1559.48,1568.67,1549.12,1566.73,72075.6748,,,,,,,,,,,,,,,,0,1,0,0
2023-03-05 00:00:00+00:00,1566.74,1588.77,1553.05,1567.85,97695.9395,,,,,,,,,,,,,,,,0,1,0,0
2023-03-05 04:00:00+00:00,1567.86,1573.57,1567.71,1568.62,23529.6334,,,,,,,,,,,,,,,,0,1,0,0
2023-03-05 08:00:00+00:00,1568.61,1573.07,1564.03,1568.5,32527.5642,,,,,,,,,,,,,,,,1,0,0,0
2023-03-05 12:00:00+00:00,1568.49,1574.31,1568.0,1569.22,35841.2741,,,,,,,,,,,,,,,,0,1,0,0
2023-03-05 16:00:00+00:00,1569.21,1571.91,1563.0,1566.22,33108.2461,,,,,,,,,,,,,,,,1,0,0,0
2023-03-05 20:00:00+00:00,1566.22,1579.45,1556.15,1564.58,76538.0842,,,,,,,,,,,,,,,,1,0,0,0
2023-03-06 00:00:00+00:00,1564.57,1572.8,1556.42,1562.59,60201.2756,,,,,,,,,,,,,,,,1,0,0,0
2023-03-06 04:00:00+00:00,1562.58,1565.41,1554.44,1561.18,31575.8194,,,,,,,,,,,,,,,,1,0,0,0
2023-03-06 08:00:00+00:00,1561.19,1568.42,1557.57,1563.33,38211.2124,,,,,,,,,,,,,,,,0,1,0,0
2023-03-06 12:00:00+00:00,1563.32,1583.49,1561.46,1578.0,69015.8968,,,,,,,,,,,,,,,,0,1,0,0
2023-03-06 16:00:00+00:00,1578.0,1580.83,1563.0,1566.19,55770.249,,,,,,,,,,,,,,,,1,0,0,0
2023-03-06 20:00:00+00:00,1566.19,1572.0,1559.41,1565.84,52934.8479,,,,,,,,,,,,,,,,1,0,0,0
2023-03-07 00:00:00+00:00,1565.84,1584.49,1561.48,1575.1,54423.8281,,,,,,,,,,,,,,,,0,1,0,0
2023-03-07 04:00:00+00:00,1575.1,1576.66,1570.69,1571.35,26185.909,,,,,,,,,,,,,,,,1,0,0,0
2023-03-07 08:00:00+00:00,1571.34,1571.39,1562.34,1563.42,42458.886,,,,,,,,,,,,,,,,1,0,0,0
2023-03-07 12:00:00+00:00,1563.43,1573.0,1536.14,1560.79,154919.3735,,,,,,,,,,,,,,,,1,0,0,0
2023-03-07 16:00:00+00:00,1560.71,1565.61,1547.59,1551.26,78449.7937,,,,,,,,,,,,,,,,1,0,0,0
2023-03-07 20:00:00+00:00,1551.26,1563.98,1543.1,1561.96,81510.1129,,,,,,,,,,,,,,,,0,1,0,0
2023-03-08 00:00:00+00:00,1561.95,1570.89,1557.62,1562.31,45814.9624,,,,,,,,,,,,,,,,0,1,0,0
2023-03-08 04:00:00+00:00,1562.32,1563.48,1548.0,1551.29,51500.1529,,,,,,,,,,,,,,,,1,0,0,0
2023-03-08 08:00:00+00:00,1551.29,1561.91,1549.67,1557.23,43206.7514,,,,,,,,,,,,,,,,0,1,0,0
2023-03-08 12:00:00+00:00,1557.22,1566.02,1541.2,1560.39,134926.9482,,,,,,,,,,,,,,,,0,1,0,0
2023-03-08 16:00:00+00:00,1560.39,1565.25,1548.45,1552.73,56342.0805,,,,,,,,,,,,,,,,1,0,0,0
2023-03-08 20:00:00+00:00,1552.72,1561.29,1523.61,1532.38,128310.8704,,,,,,,,,,,,,,,,1,0,0,0
2023-03-09 00:00:00+00:00,1532.38,1545.0,1531.03,1541.74,54712.5671,,,,,,,,,,,,,,,,0,1,0,0
2023-03-09 04:00:00+00:00,1541.74,1541.82,1536.04,1536.91,35546.9741,,,,,,,,,,,,,,,,1,0,0,0
2023-03-09 08:00:00+00:00,1536.92,1539.09,1522.52,1535.32,75886.2789,,,,,,,,,,,,,,,,1,0,0,0
2023-03-09 12:00:00+00:00,1535.31,1546.45,1527.04,1534.04,78880.9529,,,,,,,,,,,,,,,,1,0,0,0
2023-03-09 16:00:00+00:00,1534.05,1537.81,1480.8,1488.27,181593.9704,,,,,,,,,,,,,,,,1,0,0,0
2023-03-09 20:00:00+00:00,1488.27,1490.4,1408.0,1437.32,291864.393,,,,,,,,,,,,,,,,1,0,0,0
2023-03-10 00:00:00+00:00,1437.32,1437.5,1409.23,1426.34,154029.0848,,,,,,,,,,,,,,,,1,0,0,0
2023-03-10 04:00:00+00:00,1426.35,1426.7,1391.56,1412.27,149074.5265,,,,,,,,,,,,,,,,1,0,0,0
2023-03-10 08:00:00+00:00,1412.27,1413.0,1368.39,1384.6,170547.0425,,,,,,,,,,,,,,,,1,0,0,0
2023-03-10 12:00:00+00:00,1384.61,1434.68,1382.0,1417.03,240037.3219,,,,,,,,,,,,,,,,0,1,0,0
2023-03-10 16:00:00+00:00,1417.03,1439.43,1399.99,1423.5,123754.0718,,,,,,,,,,,,,,,,0,1,0,0
2023-03-10 20:00:00+00:00,1423.49,1433.45,1406.46,1426.44,122820.4034,,,,,,,,,,,,,,,,0,1,0,0
2023-03-11 00:00:00+00:00,1426.43,1476.0,1424.57,1458.31,330138.1849,,,,,,,,,,,,,,,,0,1,0,0
2023-03-11 04:00:00+00:00,1458.32,1466.91,1414.15,1416.65,305270.2514,,,,,,,,,,,,,,,,1,0,0,0
2023-03-11 08:00:00+00:00,1416.66,1450.51,1408.4,1427.1,296963.1958,,,,,,,,,,,,,,,,0,1,0,0
2023-03-11 12:00:00+00:00,1427.1,1436.0,1425.55,1428.01,125084.8462,,,,,,,,,,,,,,,,0,1,0,0
2023-03-11 16:00:00+00:00,1428.0,1457.04,1422.32,1449.22,180365.5885,,,,,,,,,,,,,,,,0,1,0,0
2023-03-11 20:00:00+00:00,1449.22,1478.07,1449.21,1471.97,137037.5533,,,,,,,,,,,,,,,,0,1,0,0
2023-03-12 00:00:00+00:00,1471.93,1475.05,1449.9,1467.0,139029.6636,,,,,,,,,,,,,,,,1,0,0,0
2023-03-12 04:00:00+00:00,1467.0,1471.44,1453.64,1459.56,82241.6373,,,,,,,,,,,,,,,,1,0,0,0
2023-03-12 08:00:00+00:00,1459.57,1467.53,1457.97,1465.17,71756.6089,,,,,,,,,,,,,,,,0,1,0,0
2023-03-12 12:00:00+00:00,1465.18,1466.16,1448.3,1455.88,130082.5177,,,,,,,,,,,,,,,,1,0,0,0
2023-03-12 16:00:00+00:00,1455.88,1548.8,1453.74,1512.57,321583.3477,,,,,,,,,,,,,,,,0,1,0,0
2023-03-12 20:00:00+00:00,1512.58,1594.19,1510.72,1580.33,257661.3177,,,,,,,,,,,,,,,,0,1,0,0
2023-03-13 00:00:00+00:00,1580.33,1622.6,1573.07,1588.43,251148.4917,,,,,,,,,,,,,,,,0,1,0,0
2023-03-13 04:00:00+00:00,1588.42,1615.64,1587.84,1606.84,130468.1368,,,,,,,,,,,,,,,,0,1,0,0
2023-03-13 08:00:00+00:00,1606.84,1608.33,1565.0,1581.07,176353.8496,,,,,,,,,,,,,,,,1,0,0,0
2023-03-13 12:00:00+00:00,1581.07,1693.49,1572.54,1664.68,429174.5772,,,,,,,,,,,,,,,,0,1,0,0
2023-03-13 16:00:00+00:00,1664.69,1685.0,1646.86,1677.68,164719.8785,,,,,,,,,,,,,,,,0,1,0,0
2023-03-13 20:00:00+00:00,1677.69,1681.72,1660.05,1673.45,76198.6715,,,,,,,,,,,,,,,,1,0,0,0
2023-03-14 00:00:00+00:00,1673.44,1684.0,1660.88,1677.57,115626.8464,,,,,,,,,,,,,,,,0,1,0,0
2023-03-14 04:00:00+00:00,1677.57,1695.0,1658.54,1666.63,130252.6926,,,,,,,,,,,,,,,,1,0,0,0
2023-03-14 08:00:00+00:00,1666.63,1689.9,1655.24,1683.65,133533.0825,,,,,,,,,,,,,,,,0,1,0,0
2023-03-14 12:00:00+00:00,1683.65,1780.02,1671.5,1770.03,471252.5907,,,,,,,,,,,,,,,,0,1,0,0
2023-03-14 16:00:00+00:00,1770.03,1775.21,1684.87,1720.3,255526.0935,,,,,,,,,,,,,,,,1,0,0,0
2023-03-14 20:00:00+00:00,1720.3,1727.0,1659.29,1699.4,177129.9298,,,,,,,,,,,,,,,,1,0,0,0
2023-03-15 00:00:00+00:00,1699.41,1716.9,1679.95,1701.76,129822.1204,,,,,,,,,,,,,,,,0,1,0,0
2023-03-15 04:00:00+00:00,1701.76,1708.0,1692.65,1705.13,56748.2826,,,,,,,,,,,,,,,,0,1,0,0
2023-03-15 08:00:00+00:00,1705.12,1705.5,1650.54,1679.92,142866.7967,,,,,,,,,,,,,,,,1,0,0,0
2023-03-15 12:00:00+00:00,1679.91,1698.29,1625.56,1634.04,313571.1957,,,,,,,,,,,,,,,,1,0,0,0
2023-03-15 16:00:00+00:00,1634.03,1655.41,1611.0,1647.99,242304.1599,,,,,,,,,,,,,,,,0,1,0,0
2023-03-15 20:00:00+00:00,1648.0,1664.64,1637.72,1649.96,77829.928,,,,,,,,,,,,,,,,0,1,0,0
2023-03-16 00:00:00+00:00,1649.95,1659.71,1632.18,1646.31,93348.743,,,,,,,,,,,,,,,,1,0,0,0
2023-03-16 04:00:00+00:00,1646.3,1659.9,1636.6,1655.57,100219.985,,,,,,,,,,,,,,,,0,1,0,0
2023-03-16 08:00:00+00:00,1655.56,1669.99,1639.22,1660.36,114932.5475,,,,,,,,,,,,,,,,0,1,0,0
2023-03-16 12:00:00+00:00,1660.37,1666.73,1635.96,1663.06,129192.7969,,,,,,,,,,,,,,,,0,1,0,0
2023-03-16 16:00:00+00:00,1663.06,1691.42,1652.88,1679.64,113369.5209,,,,,,,,,,,,,,,,0,1,0,0
2023-03-16 20:00:00+00:00,1679.64,1681.78,1652.53,1673.73,76922.0186,,,,,,,,,,,,,,,,1,0,0,0
2023-03-17 00:00:00+00:00,1673.73,1725.0,1662.65,1708.62,166034.4307,,,,,,,,,,,,,,,,0,1,0,0
2023-03-17 04:00:00+00:00,1708.62,1730.99,1696.37,1715.59,109599.3677,,,,,,,,,,,,,,,,0,1,0,0
2023-03-17 08:00:00+00:00,1715.59,1763.97,1710.44,1761.12,187901.2651,,,,,,,,,,,,,,,,0,1,0,0
2023-03-17 12:00:00+00:00,1761.13,1762.1,1703.02,1717.41,165755.3264,,,,,,,,,,,,,,,,1,0,0,0
2023-03-17 16:00:00+00:00,1717.41,1744.36,1710.0,1744.15,111856.8718,,,,,,,,,,,,,,,,0,1,0,0
2023-03-17 20:00:00+00:00,1744.15,1800.0,1732.25,1789.27,166381.0208,,,,,,,,,,,,,,,,0,1,0,0
2023-03-18 00:00:00+00:00,1789.26,1831.34,1767.13,1810.57,188400.9792,,,,,,,,,,,,,,,,0,1,0,0
2023-03-18 04:00:00+00:00,1810.58,1821.4,1801.53,1814.12,67438.7513,,,,,,,,,,,,,,,,0,1,0,0
2023-03-18 08:00:00+00:00,1814.12,1818.0,1790.92,1813.15,77563.9677,,,,,,,,,,,,,,,,1,0,0,0
2023-03-18 12:00:00+00:00,1813.16,1841.0,1773.57,1786.0,143202.3071,,,,,,,,,,,,,,,,1,0,0,0
2023-03-18 16:00:00+00:00,1786.0,1802.28,1747.47,1790.23,161730.6202,,,,,,,,,,,,,,,,0,1,0,0
2023-03-18 20:00:00+00:00,1790.23,1801.17,1751.0,1758.84,73278.1055,,,,,,,,,,,,,,,,1,0,0,0
2023-03-19 00:00:00+00:00,1758.84,1786.16,1757.92,1782.52,56059.8607,,,,,,,,,,,,,,,,0,1,0,0
2023-03-19 04:00:00+00:00,1782.51,1786.65,1761.6,1774.8,47469.7142,,,,,,,,,,,,,,,,1,0,0,0
2023-03-19 08:00:00+00:00,1774.8,1788.58,1765.78,1784.66,56403.2824,,,,,,,,,,,,,,,,0,1,0,0
2023-03-19 12:00:00+00:00,1784.66,1812.86,1773.26,1793.61,105772.37,,,,,,,,,,,,,,,,0,1,0,0
2023-03-19 16:00:00+00:00,1793.61,1841.36,1791.88,1821.22,168650.7596,,,,,,,,,,,,,,,,0,1,0,0
2023-03-19 20:00:00+00:00,1821.23,1827.89,1773.98,1780.68,106775.9039,,,,,,,,,,,,,,,,1,0,0,0
2023-03-20 00:00:00+00:00,1780.67,1785.46,1742.0,1751.4,119050.423,,,,,,,,,,,,,,,,1,0,0,0
2023-03-20 04:00:00+00:00,1751.41,1793.59,1736.57,1791.5,97980.6488,,,,,,,,,,,,,,,,0,1,0,0
2023-03-20 08:00:00+00:00,1791.5,1803.05,1766.41,1779.41,125609.0869,,,,,,,,,,,,,,,,1,0,0,0
2023-03-20 12:00:00+00:00,1779.4,1782.54,1752.27,1763.14,120893.7269,,,,,,,,,,,,,,,,1,0,0,0
2023-03-20 16:00:00+00:00,1763.13,1768.88,1741.07,1752.97,119526.4317,,,,,,,,,,,,,,,,1,0,0,0
2023-03-20 20:00:00+00:00,1752.97,1761.0,1722.0,1732.78,99787.8075,,,,,,,,,,,,,,,,1,0,0,0
2023-03-21 00:00:00+00:00,1732.77,1757.64,1728.95,1746.14,67830.2934,,,,,,,,,,,,,,,,0,1,0,0
2023-03-21 04:00:00+00:00,1746.14,1754.17,1717.01,1730.34,78880.7521,,,,,,,,,,,,,,,,1,0,0,0
2023-03-21 08:00:00+00:00,1730.34,1767.77,1725.0,1761.34,93035.669,,,,,,,,,,,,,,,,0,1,0,0
2023-03-21 12:00:00+00:00,1761.34,1835.0,1758.33,1812.55,263040.4178,,,,,,,,,,,,,,,,0,1,0,0
2023-03-21 16:00:00+00:00,1812.54,1825.98,1774.04,1791.19,170640.7035,,,,,,,,,,,,,,,,1,0,0,0
2023-03-21 20:00:00+00:00,1791.19,1805.75,1781.92,1801.23,68920.6641,,,,,,,,,,,,,,,,0,1,0,0
2023-03-22 00:00:00+00:00,1801.23,1807.25,1778.02,1799.59,69601.7351,,,,,,,,,,,,,,,,1,0,0,0
2023-03-22 04:00:00+00:00,1799.58,1807.66,1787.15,1792.75,50794.2531,,,,,,,,,,,,,,,,1,0,0,0
2023-03-22 08:00:00+00:00,1792.74,1793.85,1781.1,1785.25,72102.3484,,,,,,,,,,,,,,,,1,0,0,0
2023-03-22 12:00:00+00:00,1785.26,1819.98,1783.23,1806.26,155015.2057,,,,,,,,,,,,,,,,0,1,0,0
2023-03-22 16:00:00+00:00,1806.26,1810.93,1710.12,1716.84,401164.0069,,,,,,,,,,,,,,,,1,0,0,0
2023-03-22 20:00:00+00:00,1716.84,1738.52,1710.3,1734.33,142610.0517,,,,,,,,,,,,,,,,0,1,0,0
2023-03-23 00:00:00+00:00,1734.34,1745.0,1729.35,1737.21,60752.4725,,,,,,,,,,,,,,,,0,1,0,0
2023-03-23 04:00:00+00:00,1737.22,1753.57,1730.17,1750.84,71880.2877,,,,,,,,,,,,,,,,0,1,0,0
2023-03-23 08:00:00+00:00,1750.84,1759.0,1744.75,1754.8,60255.4377,,,,,,,,,,,,,,,,0,1,0,0
2023-03-23 12:00:00+00:00,1754.79,1857.16,1741.33,1836.99,268839.0493,,,,,,,,,,,,,,,,0,1,0,0
2023-03-23 16:00:00+00:00,1836.99,1841.15,1792.42,1820.84,198423.7519,,,,,,,,,,,,,,,,1,0,0,0
2023-03-23 20:00:00+00:00,1820.85,1821.11,1802.55,1813.79,71910.1039,,,,,,,,,,,,,,,,1,0,0,0
2023-03-24 00:00:00+00:00,1813.78,1818.99,1806.51,1812.34,57950.5969,,,,,,,,,,,,,,,,1,0,0,0
2023-03-24 04:00:00+00:00,1812.35,1817.48,1803.12,1815.18,70413.3542,,,,,,,,,,,,,,,,0,1,0,0
2023-03-24 08:00:00+00:00,1815.18,1816.61,1776.78,1789.52,96629.5041,,,,,,,,,,,,,,,,1,0,0,0
2023-03-24 12:00:00+00:00,1789.51,1789.51,1753.0,1767.01,100702.7193,,,,,,,,,,,,,,,,1,0,0,0
2023-03-24 16:00:00+00:00,1767.0,1770.01,1726.4,1763.86,147037.4262,,,,,,,,,,,,,,,,1,0,0,0
2023-03-24 20:00:00+00:00,1763.86,1764.64,1728.47,1749.57,92036.541,,,,,,,,,,,,,,,,1,0,0,0
2023-03-25 00:00:00+00:00,1749.57,1762.43,1746.48,1756.0,45288.2578,,,,,,,,,,,,,,,,0,1,0,0
2023-03-25 04:00:00+00:00,1756.0,1759.11,1741.66,1747.25,55441.8245,,,,,,,,,,,,,,,,1,0,0,0
2023-03-25 08:00:00+00:00,1747.26,1750.61,1736.05,1745.25,49331.5805,,,,,,,,,,,,,,,,1,0,0,0
2023-03-25 12:00:00+00:00,1745.24,1763.23,1738.78,1754.93,64831.1853,,,,,,,,,,,,,,,,0,1,0,0
2023-03-25 16:00:00+00:00,1754.93,1757.76,1715.19,1716.98,92021.7587,,,,,,,,,,,,,,,,1,0,0,0
2023-03-25 20:00:00+00:00,1716.97,1743.92,1713.09,1741.88,48764.7675,,,,,,,,,,,,,,,,0,1,0,0
2023-03-26 00:00:00+00:00,1741.88,1756.61,1739.31,1749.57,38121.9422,,,,,,,,,,,,,,,,0,1,0,0
2023-03-26 04:00:00+00:00,1749.58,1755.72,1746.0,1752.55,27025.2643,,,,,,,,,,,,,,,,0,1,0,0
2023-03-26 08:00:00+00:00,1752.55,1787.64,1749.8,1777.76,80137.6368,,,,,,,,,,,,,,,,0,1,0,0
2023-03-26 12:00:00+00:00,1777.77,1801.0,1753.02,1762.81,124201.2827,,,,,,,,,,,,,,,,1,0,0,0
2023-03-26 16:00:00+00:00,1762.81,1771.82,1754.33,1765.82,38243.2732,,,,,,,,,,,,,,,,0,1,0,0
2023-03-26 20:00:00+00:00,1765.83,1783.7,1754.39,1773.88,47203.838,,,,,,,,,,,,,,,,0,1,0,0
2023-03-27 00:00:00+00:00,1773.88,1780.48,1758.94,1765.0,52694.6673,,,,,,,,,,,,,,,,1,0,0,0
2023-03-27 04:00:00+00:00,1765.01,1767.89,1746.57,1752.2,55380.2916,,,,,,,,,,,,,,,,1,0,0,0
2023-03-27 08:00:00+00:00,1752.2,1770.2,1749.37,1765.42,45268.3924,,,,,,,,,,,,,,,,0,1,0,0
2023-03-27 12:00:00+00:00,1765.42,1769.33,1686.13,1711.74,226262.4363,,,,,,,,,,,,,,,,1,0,0,0
2023-03-27 16:00:00+00:00,1711.73,1732.0,1701.06,1704.58,117106.5535,,,,,,,,,,,,,,,,1,0,0,0
2023-03-27 20:00:00+00:00,1704.59,1717.21,1696.29,1715.22,73851.1612,,,,,,,,,,,,,,,,0,1,0,0
2023-03-28 00:00:00+00:00,1715.21,1726.94,1701.13,1711.65,64406.3708,,,,,,,,,,,,,,,,1,0,0,0
2023-03-28 04:00:00+00:00,1711.65,1735.93,1709.53,1724.53,64638.3276,,,,,,,,,,,,,,,,0,1,0,0
2023-03-28 08:00:00+00:00,1724.54,1754.48,1709.87,1745.48,85196.1305,,,,,,,,,,,,,,,,0,1,0,0
2023-03-28 12:00:00+00:00,1745.48,1751.41,1730.02,1744.08,102091.5646,,,,,,,,,,,,,,,,1,0,0,0
2023-03-28 16:00:00+00:00,1744.08,1795.73,1727.35,1785.85,155978.8309,,,,,,,,,,,,,,,,0,1,0,0
2023-03-28 20:00:00+00:00,1785.84,1790.54,1762.0,1772.99,64200.1729,,,,,,,,,,,,,,,,1,0,0,0
2023-03-29 00:00:00+00:00,1773.0,1788.99,1772.48,1778.07,63105.787,,,,,,,,,,,,,,,,0,1,0,0
2023-03-29 04:00:00+00:00,1778.06,1818.0,1778.06,1804.86,126925.8954,,,,,,,,,,,,,,,,0,1,0,0
2023-03-29 08:00:00+00:00,1804.85,1827.99,1799.66,1811.22,123599.5645,,,,,,,,,,,,,,,,0,1,0,0
2023-03-29 12:00:00+00:00,1811.23,1816.42,1792.43,1807.68,100875.3854,,,,,,,,,,,,,,,,1,0,0,0
2023-03-29 16:00:00+00:00,1807.67,1812.0,1791.88,1809.02,59627.0014,,,,,,,,,,,,,,,,0,1,0,0
2023-03-29 20:00:00+00:00,1809.02,1809.6,1782.71,1793.07,62731.9635,,,,,,,,,,,,,,,,1,0,0,0
2023-03-30 00:00:00+00:00,1793.06,1829.69,1766.5,1787.66,186718.9944,,,,,,,,,,,,,,,,1,0,0,0
2023-03-30 04:00:00+00:00,1787.66,1813.27,1785.52,1806.47,78697.0663,,,,,,,,,,,,,,,,0,1,0,0
2023-03-30 08:00:00+00:00,1806.46,1808.46,1793.4,1804.62,55929.3529,,,,,,,,,,,,,,,,1,0,0,0
2023-03-30 12:00:00+00:00,1804.62,1805.88,1784.18,1789.42,90115.3684,,,,,,,,,,,,,,,,1,0,0,0
2023-03-30 16:00:00+00:00,1789.41,1791.82,1763.0,1781.62,103564.6994,,,,,,,,,,,,,,,,1,0,0,0
2023-03-30 20:00:00+00:00,1781.63,1800.0,1779.1,1793.61,64664.558,,,,,,,,,,,,,,,,0,1,0,0
2023-03-31 00:00:00+00:00,1793.6,1817.99,1789.42,1803.22,76949.5233,,,,,,,,,,,,,,,,0,1,0,0
2023-03-31 04:00:00+00:00,1803.23,1808.5,1777.91,1795.23,69473.6113,,,,,,,,,,,,,,,,1,0,0,0
2023-03-31 08:00:00+00:00,1795.23,1799.72,1786.17,1792.89,58379.7379,,,,,,,,,,,,,,,,1,0,0,0
2023-03-31 12:00:00+00:00,1792.9,1847.28,1790.56,1830.6,200463.5967,,,,,,,,,,,,,,,,0,1,0,0
2023-03-31 16:00:00+00:00,1830.6,1834.64,1818.09,1829.22,80944.6188,,,,,,,,,,,,,,,,1,0,0,0
2023-03-31 20:00:00+00:00,1829.23,1830.03,1813.95,1821.52,68314.3882,,,,,,,,,,,,,,,,1,0,0,0
2023-04-01 00:00:00+00:00,1821.52,1842.83,1819.61,1825.99,50583.5026,,,,,,,,,,,,,,,,0,1,0,0
2023-04-01 04:00:00+00:00,1825.99,1829.67,1812.12,1823.46,51855.7774,,,,,,,,,,,,,,,,1,0,0,0
2023-04-01 08:00:00+00:00,1823.47,1828.66,1821.07,1824.04,44428.9687,,,,,,,,,,,,,,,,0,1,0,0
2023-04-01 12:00:00+00:00,1824.04,1827.13,1814.22,1820.38,51049.1631,,,,,,,,,,,,,,,,1,0,0,0
2023-04-01 16:00:00+00:00,1820.38,1824.33,1807.81,1814.76,44469.8734,,,,,,,,,,,,,,,,1,0,0,0
2023-04-01 20:00:00+00:00,1814.76,1825.72,1814.47,1820.79,30517.6822,,,,,,,,,,,,,,,,0,1,0,0
2023-04-02 00:00:00+00:00,1820.8,1823.61,1809.73,1817.68,37822.8585,,,,,,,,,,,,,,,,1,0,0,0
2023-04-02 04:00:00+00:00,1817.68,1824.81,1813.42,1820.6,34491.2047,,,,,,,,,,,,,,,,0,1,0,0
